No of BETA is:  1
 CN                  
 $DEFLCT DELTA1=0.,0.,0.,0.,$                                                   
                      
   -0.061   -0.062   -0.058   -0.062   -0.122   -0.108   -0.033   -0.014   -0.002    0.006    0.013
   -0.136   -0.137   -0.136   -0.156   -0.156   -0.134   -0.058   -0.037   -0.024   -0.016   -0.012
   -0.107   -0.107   -0.099   -0.096   -0.104   -0.095   -0.049   -0.035   -0.028   -0.025   -0.025
   -0.119   -0.121   -0.110   -0.094   -0.082   -0.092   -0.045   -0.044   -0.045   -0.046   -0.038
   -0.253   -0.262   -0.258   -0.267   -0.175   -0.149   -0.088   -0.089   -0.088   -0.089   -0.075
   -0.348   -0.359   -0.363   -0.390   -0.270   -0.164   -0.132   -0.137   -0.132   -0.130   -0.128
 CYB                 
 $DEFLCT DELTA1=0.,0.,0.,0.,$                                                   
                      
   -0.117   -0.117   -0.121   -0.127   -0.121   -0.103   -0.069   -0.056   -0.051   -0.049   -0.048
   -0.122   -0.122   -0.126   -0.133   -0.126   -0.107   -0.074   -0.063   -0.059   -0.056   -0.055
   -0.132   -0.133   -0.137   -0.143   -0.133   -0.113   -0.082   -0.074   -0.071   -0.069   -0.066
   -0.168   -0.169   -0.172   -0.185   -0.161   -0.143   -0.112   -0.099   -0.093   -0.089   -0.087
   -0.179   -0.181   -0.188   -0.204   -0.196   -0.187   -0.132   -0.116   -0.112   -0.107   -0.108
   -0.184   -0.185   -0.192   -0.226   -0.232   -0.206   -0.146   -0.133   -0.128   -0.125   -0.117
   -0.183   -0.184   -0.193   -0.241   -0.248   -0.212   -0.155   -0.145   -0.141   -0.137   -0.134
 CLNB                
 $DEFLCT DELTA1=0.,0.,0.,0.,$                                                   
                      
    0.027    0.027    0.022    0.014    0.101    0.091    0.019   -0.004   -0.018   -0.025   -0.030
    0.039    0.039    0.034    0.028    0.106    0.097    0.025    0.004   -0.008   -0.016   -0.021
    0.069    0.069    0.063    0.059    0.116    0.107    0.035    0.017    0.006    0.000   -0.004
    0.192    0.194    0.186    0.206    0.197    0.177    0.089    0.064    0.052    0.044    0.041
    0.254    0.256    0.252    0.260    0.285    0.279    0.133    0.098    0.086    0.078    0.078
    0.292    0.292    0.274    0.286    0.333    0.300    0.155    0.125    0.109    0.103    0.074
    0.338    0.339    0.311    0.322    0.352    0.318    0.170    0.144    0.130    0.122    0.109
 CLLB                
 $DEFLCT DELTA1=0.,0.,0.,0.,$                                                   
                      
    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
    0.001    0.001    0.001    0.001    0.000    0.000    0.000    0.000    0.000    0.000    0.000
    0.001    0.001    0.002    0.002    0.001    0.000    0.000    0.000    0.000    0.000    0.000
   -0.018   -0.018   -0.020   -0.026   -0.013   -0.009   -0.005   -0.003   -0.002   -0.001   -0.001
   -0.018   -0.018   -0.019   -0.022   -0.023   -0.020   -0.010   -0.005   -0.003   -0.002    0.000
   -0.014   -0.013   -0.013   -0.018   -0.028   -0.020   -0.011   -0.005   -0.002    0.000   -0.003
   -0.012   -0.012   -0.011   -0.018   -0.028   -0.019   -0.010   -0.003    0.001    0.003    0.003
 CNQ                 
 $DEFLCT DELTA1=0.,0.,0.,0.,$                                                   
                      
    0.734    0.739    0.744    0.798    0.709    0.605    0.368    0.302    0.277    0.269    0.273
    0.768    0.773    0.771    0.809    0.710    0.612    0.379    0.319    0.298    0.293    0.303
    0.798    0.802    0.793    0.814    0.707    0.619    0.391    0.337    0.321    0.319    0.310
    0.851    0.855    0.831    0.819    0.698    0.636    0.411    0.370    0.359    0.361    0.335
    0.863    0.864    0.834    0.806    0.695    0.633    0.410    0.371    0.363    0.364    0.341
    0.893    0.896    0.856    0.802    0.690    0.631    0.411    0.374    0.367    0.357    0.364
    0.920    0.925    0.873    0.796    0.679    0.617    0.418    0.384    0.375    0.341    0.360
 CMQ                 
 $DEFLCT DELTA1=0.,0.,0.,0.,$                                                   
                      
   -2.713   -2.769   -2.914   -3.455   -2.779   -2.323   -1.373   -1.100   -0.986   -0.949   -0.958
   -2.841   -2.898   -3.015   -3.498   -2.784   -2.350   -1.418   -1.167   -1.072   -1.047   -1.079
   -2.959   -3.015   -3.103   -3.517   -2.775   -2.375   -1.468   -1.242   -1.167   -1.155   -1.112
   -3.162   -3.218   -3.247   -3.526   -2.740   -2.443   -1.555   -1.385   -1.333   -1.337   -1.219
   -3.178   -3.229   -3.239   -3.452   -2.724   -2.428   -1.558   -1.397   -1.359   -1.362   -1.257
   -3.217   -3.265   -3.246   -3.400   -2.695   -2.418   -1.565   -1.414   -1.381   -1.330   -1.354
   -3.221   -3.263   -3.217   -3.337   -2.642   -2.360   -1.594   -1.460   -1.424   -1.275   -1.348
 CAQ                 
