Mach,alpha_deg,Reynolds,CA
0.9,2.0,100000,0.971
0.9,2.0,500000,0.851
0.9,2.0,1000000,0.816
0.9,2.0,10000000,0.740
0.9,2.0,20000000,0.725
0.9,2.0,50000000,0.708
0.9,2.0,75000000,0.702
0.9,2.0,100000000,0.697
0.9,4.0,10000,1.341
0.9,4.0,40000,1.078
0.9,4.0,100000,0.970
0.9,4.0,500000,0.851
0.9,4.0,1000000,0.816
0.9,4.0,10000000,0.739
0.9,4.0,20000000,0.724
0.9,4.0,50000000,0.707
0.9,4.0,75000000,0.701
0.9,4.0,100000000,0.697
0.9,6.0,10000,1.339
0.9,6.0,40000,1.076
0.9,6.0,100000,0.969
0.9,6.0,500000,0.849
0.9,6.0,1000000,0.814
0.9,6.0,10000000,0.738
0.9,6.0,20000000,0.723
0.9,6.0,50000000,0.706
0.9,6.0,75000000,0.700
0.9,6.0,100000000,0.696
0.9,8.0,10000,1.335
0.9,8.0,40000,1.073
0.9,8.0,100000,0.966
0.9,8.0,500000,0.847
0.9,8.0,1000000,0.812
0.9,8.0,10000000,0.736
0.9,8.0,20000000,0.721
0.9,8.0,50000000,0.704
0.9,8.0,75000000,0.698
0.9,8.0,100000000,0.694
0.9,10.0,10000,1.330
0.9,10.0,40000,1.068
0.9,10.0,100000,0.962
0.9,10.0,500000,0.843
0.9,10.0,1000000,0.808
0.9,10.0,10000000,0.733
0.9,10.0,20000000,0.717
0.9,10.0,50000000,0.701
0.9,10.0,75000000,0.695
0.9,10.0,100000000,0.691
0.9,12.0,10000,1.324
0.9,12.0,40000,1.063
0.9,12.0,100000,0.957
0.9,12.0,500000,0.838
0.9,12.0,1000000,0.803
0.9,12.0,10000000,0.728
0.9,12.0,20000000,0.713
0.9,12.0,50000000,0.696
0.9,12.0,75000000,0.690
0.9,12.0,100000000,0.686
0.9,14.0,10000,1.315
0.9,14.0,40000,1.055
0.9,14.0,100000,0.949
0.9,14.0,500000,0.831
0.9,14.0,1000000,0.797
0.9,14.0,10000000,0.722
0.9,14.0,20000000,0.707
0.9,14.0,50000000,0.690
0.9,14.0,75000000,0.684
0.9,14.0,100000000,0.680
0.9,16.0,10000,1.303
0.9,16.0,40000,1.044
0.9,16.0,100000,0.939
0.9,16.0,500000,0.822
0.9,16.0,1000000,0.788
0.9,16.0,10000000,0.713
0.9,16.0,20000000,0.698
0.9,16.0,50000000,0.682
0.9,16.0,75000000,0.676
0.9,16.0,100000000,0.671
0.9,18.0,10000,1.288
0.9,18.0,40000,1.031
0.9,18.0,100000,0.926
0.9,18.0,500000,0.809
0.9,18.0,1000000,0.775
0.9,18.0,10000000,0.701
0.9,18.0,20000000,0.686
0.9,18.0,50000000,0.670
0.9,18.0,75000000,0.664
0.9,18.0,100000000,0.660
0.9,20.0,10000,1.270
0.9,20.0,40000,1.013
0.9,20.0,100000,0.909
0.9,20.0,500000,0.793
0.9,20.0,1000000,0.759
0.9,20.0,10000000,0.685
0.9,20.0,20000000,0.671
0.9,20.0,50000000,0.654
0.9,20.0,75000000,0.648
0.9,20.0,100000000,0.644
1.0,0.0,10000,1.821
1.0,0.0,40000,1.561
1.0,0.0,100000,1.456
1.0,0.0,500000,1.339
1.0,0.0,1000000,1.305
1.0,0.0,10000000,1.231
1.0,0.0,20000000,1.216
1.0,0.0,50000000,1.200
1.0,0.0,75000000,1.194
1.0,0.0,100000000,1.190
1.0,2.0,10000,1.820
1.0,2.0,40000,1.561
1.0,2.0,100000,1.456
1.0,2.0,500000,1.339
1.0,2.0,1000000,1.305
1.0,2.0,10000000,1.231
1.0,2.0,20000000,1.216
1.0,2.0,50000000,1.200
1.0,2.0,75000000,1.194
1.0,2.0,100000000,1.190
1.0,4.0,10000,1.818
1.0,4.0,40000,1.559
1.0,4.0,100000,1.454
1.0,4.0,500000,1.337
1.0,4.0,1000000,1.303
1.0,4.0,10000000,1.229
1.0,4.0,20000000,1.215
1.0,4.0,50000000,1.199
1.0,4.0,75000000,1.193
1.0,4.0,100000000,1.188
1.0,6.0,10000,1.815
1.0,6.0,40000,1.556
1.0,6.0,100000,1.452
1.0,6.0,500000,1.335
1.0,6.0,1000000,1.301
1.0,6.0,10000000,1.227
1.0,6.0,20000000,1.213
1.0,6.0,50000000,1.197
1.0,6.0,75000000,1.190
1.0,6.0,100000000,1.186
1.0,8.0,10000,1.811
1.0,8.0,40000,1.552
1.0,8.0,100000,1.448
1.0,8.0,500000,1.331
1.0,8.0,1000000,1.298
1.0,8.0,10000000,1.224
1.0,8.0,20000000,1.209
1.0,8.0,50000000,1.193
1.0,8.0,75000000,1.187
1.0,8.0,100000000,1.183
1.0,10.0,10000,1.804
1.0,10.0,40000,1.546
1.0,10.0,100000,1.442
1.0,10.0,500000,1.326
1.0,10.0,1000000,1.293
1.0,10.0,10000000,1.219
1.0,10.0,20000000,1.205
1.0,10.0,50000000,1.189
1.0,10.0,75000000,1.183
1.0,10.0,100000000,1.179
1.0,12.0,10000,1.795
1.0,12.0,40000,1.539
1.0,12.0,100000,1.435
1.0,12.0,500000,1.319
1.0,12.0,1000000,1.286
1.0,12.0,10000000,1.213
1.0,12.0,20000000,1.198
1.0,12.0,50000000,1.182
1.0,12.0,75000000,1.176
1.0,12.0,100000000,1.172
1.0,14.0,10000,1.784
1.0,14.0,40000,1.528
1.0,14.0,100000,1.425
1.0,14.0,500000,1.310
1.0,14.0,1000000,1.277
1.0,14.0,10000000,1.204
1.0,14.0,20000000,1.189
1.0,14.0,50000000,1.174
1.0,14.0,75000000,1.168
1.0,14.0,100000000,1.164
1.0,16.0,10000,1.770
1.0,16.0,40000,1.515
1.0,16.0,100000,1.412
1.0,16.0,500000,1.298
1.0,16.0,1000000,1.265
1.0,16.0,10000000,1.192
1.0,16.0,20000000,1.178
1.0,16.0,50000000,1.162
1.0,16.0,75000000,1.156
1.0,16.0,100000000,1.152
1.0,18.0,10000,1.751
1.0,18.0,40000,1.498
1.0,18.0,100000,1.395
1.0,18.0,500000,1.282
1.0,18.0,1000000,1.248
1.0,18.0,10000000,1.176
1.0,18.0,20000000,1.162
1.0,18.0,50000000,1.146
1.0,18.0,75000000,1.141
1.0,18.0,100000000,1.137
1.0,20.0,10000,1.728
1.0,20.0,40000,1.475
1.0,20.0,100000,1.374
1.0,20.0,500000,1.260
1.0,20.0,1000000,1.227
1.0,20.0,10000000,1.156
1.0,20.0,20000000,1.142
1.0,20.0,50000000,1.126
1.0,20.0,75000000,1.120
1.0,20.0,100000000,1.116
