timea	dac1	dac2	dac3	dac3
125.67	-0.017304057	-0.021013772	-0.032978561	-0.029268846
125.7	-0.017240135	-0.020940445	-0.032880235	-0.029179925
125.73	-0.017248709	-0.020926567	-0.032803364	-0.029125506
125.76	-0.017185705	-0.02085411	-0.032705612	-0.029037209
125.79	-0.017126145	-0.020773917	-0.032568816	-0.028921044
125.82	-0.017130215	-0.020766744	-0.032529972	-0.028893443
125.85	-0.017072154	-0.020688016	-0.032394353	-0.028778492
125.88	-0.017075812	-0.020680467	-0.032355241	-0.028750585
125.91	-0.017017098	-0.020601083	-0.032218877	-0.028634893
125.94	-0.01702133	-0.02059412	-0.032180369	-0.028607579
125.97	-0.016963108	-0.020515218	-0.032044299	-0.028492188
126	-0.016901014	-0.020443683	-0.031947423	-0.028404756
126.03	-0.016909026	-0.02042928	-0.03186959	-0.028349334
126.06	-0.016847836	-0.0203586	-0.031773262	-0.028262498
126.09	-0.016789809	-0.020279931	-0.031637441	-0.028147321
126.12	-0.016793596	-0.020272495	-0.031598113	-0.028119214
126.15	-0.016737016	-0.020195244	-0.031463437	-0.028005207
126.18	-0.016740385	-0.020187443	-0.031423897	-0.027976841
126.21	-0.016683253	-0.020109661	-0.031288661	-0.027862253
126.24	-0.016687151	-0.020102406	-0.031249689	-0.027834434
126.27	-0.016630223	-0.020024816	-0.031114435	-0.027719842
126.3	-0.016569708	-0.019954845	-0.031018848	-0.02763371
126.33	-0.016576527	-0.019939339	-0.030939622	-0.027576808
126.36	-0.016516695	-0.019870015	-0.030844416	-0.027491096
126.39	-0.016459137	-0.019791882	-0.030708885	-0.027376138
126.42	-0.016462045	-0.019783637	-0.030668709	-0.02734712
126.45	-0.01640554	-0.019706575	-0.030534187	-0.027233152
126.48	-0.016407875	-0.019697828	-0.030493766	-0.027203815
126.51	-0.016350482	-0.019619949	-0.030358624	-0.027089158
126.54	-0.016353218	-0.019611659	-0.03031886	-0.027060417
126.57	-0.016296107	-0.019534146	-0.030184239	-0.0269462
126.6	-0.016236573	-0.019465294	-0.030090099	-0.026861379
126.63	-0.016241457	-0.019448254	-0.030010303	-0.026803507
126.66	-0.016182771	-0.01938026	-0.029916907	-0.026719417
126.69	-0.016125696	-0.019303076	-0.029783515	-0.026606135
126.72	-0.016127935	-0.019294435	-0.029743634	-0.026577134
126.75	-0.016072264	-0.019218775	-0.029611954	-0.026465444
126.78	-0.016074121	-0.019209873	-0.029572189	-0.026436437
126.81	-0.016017944	-0.019133868	-0.029440563	-0.026324637
126.84	-0.016020341	-0.019125612	-0.029401738	-0.026296467
126.87	-0.015964741	-0.019050349	-0.029271159	-0.026185552
126.9	-0.015907025	-0.018983683	-0.029180106	-0.026103446
126.93	-0.015911642	-0.018967224	-0.02910286	-0.026047276
126.96	-0.015854863	-0.018901534	-0.029012693	-0.025966022
126.99	-0.015799712	-0.018827133	-0.028884036	-0.025856616
127.02	-0.015801955	-0.018818954	-0.028845623	-0.025828624
127.05	-0.015748292	-0.018746192	-0.02871879	-0.025720891
127.08	-0.015750209	-0.018737819	-0.028680556	-0.025692945
127.11	-0.015696134	-0.018664822	-0.028553838	-0.025585152
127.14	-0.015698591	-0.018657099	-0.028516529	-0.025558021
127.17	-0.015645115	-0.018584859	-0.028390786	-0.02545104
127.2	-0.015589434	-0.018520653	-0.028303035	-0.025371814
127.23	-0.015594196	-0.018505266	-0.028228648	-0.025317578
127.26	-0.015539429	-0.018441996	-0.028141662	-0.025239097
127.29	-0.015485461	-0.018369535	-0.028016236	-0.025132161
127.32	-0.015486793	-0.018360805	-0.027977828	-0.025103817
127.35	-0.015433009	-0.01828853	-0.027852371	-0.024996849
127.38	-0.01543384	-0.018279377	-0.027813794	-0.024968255
127.41	-0.015379466	-0.018206589	-0.027687958	-0.024860835
127.44	-0.015380758	-0.018197967	-0.027650114	-0.024832906
127.47	-0.015327048	-0.01812592	-0.027525106	-0.024726234
127.5	-0.015272302	-0.018062823	-0.027438661	-0.024648141
127.53	-0.015275103	-0.018045895	-0.027363308	-0.024592515
127.56	-0.015221416	-0.017983846	-0.027277682	-0.024515251
127.59	-0.015168683	-0.01791303	-0.027154539	-0.024410192
127.62	-0.015170241	-0.017904775	-0.027117036	-0.024382502
127.65	-0.015119181	-0.017835695	-0.026995547	-0.024279034
127.68	-0.015120528	-0.017827323	-0.02695819	-0.024251394
127.71	-0.015069305	-0.017758168	-0.02683669	-0.024147827
127.74	-0.015071223	-0.017750442	-0.026800135	-0.024120918
127.77	-0.015020729	-0.017682087	-0.026679361	-0.024018005
127.8	-0.014968514	-0.017621726	-0.026595827	-0.023942616
127.83	-0.014972399	-0.017606398	-0.026522569	-0.023888569
127.86	-0.014921116	-0.017546946	-0.026439607	-0.023813777
127.89	-0.014871137	-0.017479317	-0.02631986	-0.02371168
127.92	-0.014873045	-0.017471649	-0.026283057	-0.023684453
127.95	-0.014824403	-0.017405396	-0.026164459	-0.023583468
127.98	-0.014825952	-0.017397452	-0.026127597	-0.023556096
128.00999	-0.014776884	-0.017330835	-0.026008591	-0.02345464
128.03999	-0.014778842	-0.017323365	-0.025972331	-0.023427807
128.07001	-0.014730235	-0.017257262	-0.025853695	-0.023326669
128.10001	-0.014679844	-0.017198879	-0.025772022	-0.023252988
128.13	-0.014683493	-0.017183719	-0.02569893	-0.023198703
128.16	-0.014633929	-0.017126132	-0.025617696	-0.023125494
128.19	-0.014585439	-0.017060336	-0.025499661	-0.023024764
128.22	-0.014587117	-0.017052636	-0.025462823	-0.022997305
128.25	-0.014539799	-0.016988046	-0.025345797	-0.022897551
128.28	-0.014541066	-0.016980018	-0.025308872	-0.02286992
128.31	-0.014493253	-0.016915001	-0.025191417	-0.022769669
128.34	-0.014494867	-0.016907388	-0.025155075	-0.022742555
128.37	-0.014447412	-0.016842786	-0.025037939	-0.022642566
128.39999	-0.014398471	-0.016786002	-0.024957826	-0.022570295
128.42999	-0.014401235	-0.016770363	-0.024884423	-0.022515295
128.46001	-0.014353085	-0.016714344	-0.024804739	-0.022443481
128.49001	-0.01430557	-0.016649891	-0.024688181	-0.022343859
128.52	-0.014306808	-0.016641961	-0.024651242	-0.022316089
128.55	-0.014260449	-0.016578715	-0.02453577	-0.022217505
128.58	-0.014261296	-0.016570488	-0.024498824	-0.022189632
128.61	-0.014214515	-0.016506907	-0.024383089	-0.022090698
128.64	-0.014215711	-0.016499108	-0.024346786	-0.022063389
128.67	-0.01416938	-0.016436055	-0.024231566	-0.021964891
128.7	-0.014121988	-0.01638102	-0.024153365	-0.021894334
128.73	-0.014124196	-0.016365329	-0.024080478	-0.021839345
128.75999	-0.014077635	-0.016311107	-0.024002776	-0.021769304
128.78999	-0.014031501	-0.016248511	-0.023888594	-0.021671584
128.82001	-0.014032524	-0.016240632	-0.023852019	-0.021643912
128.85001	-0.013987561	-0.016179275	-0.023738988	-0.021547275
128.88	-0.013988211	-0.016171124	-0.023702454	-0.021519542
128.91	-0.01394287	-0.016109487	-0.023589229	-0.021422613
128.94	-0.013943854	-0.016101753	-0.023553345	-0.021395445
128.97	-0.013898965	-0.016040653	-0.023440648	-0.02129896
129	-0.013853202	-0.01598748	-0.02336455	-0.021230271
129.03	-0.013855009	-0.015971951	-0.023292512	-0.021175569
129.06	-0.013810067	-0.015919579	-0.023216883	-0.02110737
129.09	-0.013765358	-0.015858924	-0.023105217	-0.021011652
129.12	-0.013766187	-0.015851129	-0.023069054	-0.020984113
129.14999	-0.013722606	-0.015791666	-0.022958472	-0.020889414
129.17999	-0.013723058	-0.015783595	-0.022922346	-0.02086181
129.21001	-0.01367911	-0.015723852	-0.022811553	-0.02076681
129.24001	-0.013679863	-0.015716167	-0.022776043	-0.02073974
129.27	-0.013636345	-0.015656931	-0.022665719	-0.02064513
129.3	-0.013592158	-0.015605558	-0.022591623	-0.02057822
129.33	-0.013593505	-0.015590106	-0.022520266	-0.020523665
129.36	-0.013550122	-0.015539511	-0.022446591	-0.020457203
129.39	-0.013506744	-0.015480667	-0.022337211	-0.02036329
129.42	-0.013507343	-0.015472902	-0.022301355	-0.020335795
129.45	-0.013465122	-0.015415279	-0.022193091	-0.020242935
129.48	-0.013465482	-0.015407384	-0.022157446	-0.020215545
129.50999	-0.013423161	-0.015349758	-0.022049265	-0.020122668
129.53999	-0.013423825	-0.015342255	-0.022014255	-0.020095825
129.57001	-0.013381939	-0.015285142	-0.021906536	-0.020003334
129.60001	-0.013339445	-0.01523568	-0.021834541	-0.019938307
129.63	-0.013340614	-0.015220586	-0.021764128	-0.019884156
129.66	-0.013298886	-0.015171863	-0.021692488	-0.019819511
129.69	-0.013257037	-0.015115029	-0.021585567	-0.019727575
129.72	-0.013257506	-0.015107399	-0.02155011	-0.019700216
129.75	-0.01321663	-0.015051588	-0.021444052	-0.019609094
129.78	-0.013216682	-0.015043638	-0.021408584	-0.019581627
129.81	-0.013175396	-0.014987494	-0.02130221	-0.019490112
129.84	-0.013175661	-0.014979837	-0.021267271	-0.019463096
129.87	-0.013134714	-0.014924097	-0.021161227	-0.019371845
129.89999	-0.013093542	-0.014876151	-0.021090852	-0.019308243
129.92999	-0.013093855	-0.014860679	-0.021020489	-0.019253664
129.96001	-0.01305344	-0.01481346	-0.020950448	-0.019190427
129.99001	-0.013012501	-0.014757968	-0.020845205	-0.019099737
130.02	-0.013012568	-0.014750174	-0.020809798	-0.019072192
130.05	-0.012972603	-0.01469571	-0.020705439	-0.018982332
130.08	-0.012972273	-0.014687618	-0.020670064	-0.01895472
130.11	-0.012931966	-0.014632891	-0.020565474	-0.01886455
130.14	-0.012931847	-0.014625095	-0.02053065	-0.018837404
130.17	-0.012891918	-0.014570816	-0.020426448	-0.01874755
130.2	-0.012852124	-0.01452445	-0.020357801	-0.018685475
130.23	-0.012851757	-0.014508797	-0.020287771	-0.018630732
130.25999	-0.012812732	-0.01446317	-0.020219468	-0.018569028
130.28999	-0.012772884	-0.014409229	-0.020116197	-0.018479852
130.32001	-0.01277265	-0.014401386	-0.020081	-0.018452263
130.35001	-0.012733777	-0.01434848	-0.019978629	-0.018363927
130.38	-0.012733162	-0.01434036	-0.019943498	-0.018336302
130.41	-0.012693997	-0.014287245	-0.019840952	-0.018247705
130.44	-0.012693583	-0.014279413	-0.019806379	-0.018220548
130.47	-0.012654809	-0.014226765	-0.019704241	-0.018132284
130.5	-0.012616704	-0.014182189	-0.019637149	-0.018071664
130.53	-0.012597097	-0.014146576	-0.019543765	-0.017994286
130.56	-0.012546175	-0.014088337	-0.019460222	-0.01791806
130.59	-0.012478853	-0.014005221	-0.019322135	-0.017795766
130.62	-0.012463331	-0.01398114	-0.019267788	-0.01774998
130.64999	-0.012395719	-0.013897379	-0.019128675	-0.017627016
130.67999	-0.012380021	-0.0138731	-0.019074662	-0.017581582
130.71001	-0.012315052	-0.013791974	-0.018938996	-0.017462073
130.74001	-0.012301685	-0.013770138	-0.018888239	-0.017419785
130.77	-0.012242155	-0.013694634	-0.018759217	-0.017306738
130.8	-0.012196074	-0.013641168	-0.018681835	-0.017236743
130.83	-0.012177218	-0.013605715	-0.018589707	-0.017161211
130.86	-0.012134676	-0.01355587	-0.018515941	-0.017094746
130.89	-0.012085966	-0.013491899	-0.018400824	-0.016994892
130.92	-0.012080268	-0.013478122	-0.018359017	-0.016961163
130.95	-0.012037009	-0.013419906	-0.018249948	-0.016867049
130.98	-0.012032977	-0.013408022	-0.018210562	-0.016835516
131.00999	-0.0119932	-0.013353596	-0.018105475	-0.016745077
131.03999	-0.011990945	-0.013343689	-0.018068409	-0.016715664
131.07001	-0.011954434	-0.0132928	-0.01796676	-0.016628394
131.10001	-0.011920024	-0.013251767	-0.017902827	-0.016571084
131.13	-0.011918921	-0.013235681	-0.017831843	-0.016515084
131.16	-0.011886146	-0.01319632	-0.017769028	-0.016458854
131.19	-0.011853254	-0.0131496	-0.01767184	-0.016375495
131.22	-0.011853674	-0.013142654	-0.017637078	-0.016348099
131.25	-0.01182254	-0.013097851	-0.017541442	-0.016266132
131.28	-0.011822914	-0.013091008	-0.017507065	-0.016238971
131.31	-0.011792007	-0.013046597	-0.017411653	-0.016157063
131.34	-0.01179264	-0.013040144	-0.017377909	-0.016130405
131.37	-0.011762223	-0.012996365	-0.017282944	-0.016048802
131.39999	-0.011731037	-0.012959012	-0.017222455	-0.01599448
131.42999	-0.011732235	-0.012946204	-0.017154582	-0.015940612
131.46001	-0.011701685	-0.01290949	-0.017094284	-0.015886478
131.49001	-0.011670946	-0.012865792	-0.017000144	-0.015805298
131.52	-0.01167135	-0.01285928	-0.016965959	-0.015778029
131.55	-0.011643013	-0.012818365	-0.016875442	-0.015700089
131.58	-0.01165166	-0.012820728	-0.016852165	-0.015683098
131.61	-0.011644237	-0.012802048	-0.016787477	-0.015629666
131.64	-0.011656757	-0.012808749	-0.016769739	-0.015617746
131.67	-0.011651888	-0.012793216	-0.016709071	-0.015567741
131.7	-0.011634066	-0.012770627	-0.016666433	-0.015529871
131.73	-0.011659036	-0.012784519	-0.016631428	-0.015505945
131.75999	-0.011640416	-0.012761181	-0.016587451	-0.015466685
131.78999	-0.011630533	-0.012741233	-0.016522672	-0.015411972
131.82001	-0.011639877	-0.012745105	-0.016501542	-0.015396316
131.85001	-0.01162599	-0.012721196	-0.016432207	-0.015337002
131.88	-0.011632565	-0.012722376	-0.016408568	-0.015318757
131.91	-0.011613624	-0.012693441	-0.016333908	-0.015254091
131.94	-0.011617995	-0.012692474	-0.016308328	-0.01523385
131.97	-0.011595009	-0.012659509	-0.016229467	-0.015164968
132	-0.011712092	-0.012772057	-0.016321506	-0.01526154
132.03	-0.01171564	-0.012764916	-0.016264787	-0.01521551
132.06	-0.011687219	-0.012731917	-0.016210906	-0.015166208
132.09	-0.011658538	-0.012693442	-0.016127557	-0.015092652
132.12	-0.011657494	-0.012687062	-0.016096365	-0.015066797
132.14999	-0.011617835	-0.012637594	-0.016002214	-0.014982454
132.17999	-0.011609978	-0.012624433	-0.015964817	-0.014950362
132.21001	-0.011564108	-0.012568692	-0.015864786	-0.014860201
132.24001	-0.01155524	-0.012554539	-0.015826907	-0.014827609
132.27	-0.01150811	-0.012497474	-0.015725832	-0.014736467
132.3	-0.011469861	-0.012454683	-0.015663506	-0.014678685
132.33	-0.011450539	-0.012424666	-0.015586071	-0.014611944
132.36	-0.011412938	-0.012382441	-0.015523955	-0.014554451
132.39	-0.011365498	-0.012325111	-0.015423775	-0.014464161
132.42	-0.011356125	-0.012310358	-0.01538521	-0.014430976
132.45	-0.011309984	-0.01225432	-0.015286239	-0.014341903
132.48	-0.011300699	-0.012239728	-0.015248242	-0.014309213
132.50999	-0.011255571	-0.012184736	-0.015150271	-0.014221105
132.53999	-0.011246799	-0.012170728	-0.015113145	-0.014189215
132.57001	-0.011203258	-0.012117362	-0.01501656	-0.014102457
132.60001	-0.011168353	-0.012077969	-0.014957838	-0.014048222
132.63	-0.011152856	-0.012052017	-0.014884859	-0.013985699
132.66	-0.011119311	-0.012013939	-0.01482681	-0.013932182
132.69	-0.011078728	-0.011963722	-0.014733507	-0.013848513
132.72	-0.011072136	-0.011951914	-0.014697718	-0.013817939
132.75	-0.011033656	-0.011903831	-0.014606048	-0.013735874
132.78	-0.011027477	-0.011892521	-0.014570992	-0.013705947
132.81	-0.010990476	-0.011845964	-0.014480478	-0.013624989
132.84	-0.010984957	-0.011835389	-0.014446323	-0.013595891
132.87	-0.010949697	-0.011790605	-0.014357127	-0.013516219
132.89999	-0.010919753	-0.011756296	-0.014302801	-0.013466258
132.92999	-0.010910846	-0.011737286	-0.014235633	-0.013409194
132.96001	-0.010882176	-0.011704202	-0.014181855	-0.01335983
132.99001	-0.010849537	-0.011662212	-0.014095505	-0.013282831
133.02	-0.010846019	-0.011653646	-0.014062388	-0.013254761
133.05	-0.010814996	-0.011613295	-0.013977246	-0.013178947
133.08	-0.010811639	-0.011604972	-0.013944667	-0.013151334
133.11	-0.010781514	-0.011565568	-0.013860234	-0.013076181
133.14	-0.010778497	-0.011557659	-0.01382833	-0.013049168
133.17	-0.010749429	-0.011519358	-0.013744736	-0.012974808
133.2	-0.010723135	-0.011488824	-0.013693755	-0.012928066
133.23	-0.01071821	-0.011474159	-0.013630413	-0.012874463
133.25999	-0.010692807	-0.011444485	-0.013579728	-0.01282805
133.28999	-0.01066488	-0.011407562	-0.013498074	-0.012755393
133.32001	-0.010662825	-0.011400672	-0.013466557	-0.01272871
133.35001	-0.010635779	-0.011364704	-0.013385688	-0.012656763
133.38	-0.010633546	-0.011357741	-0.013354528	-0.012630332
133.41	-0.010606733	-0.011322111	-0.013274007	-0.01255863
133.44	-0.010604507	-0.01131526	-0.013243347	-0.012532596
133.47	-0.010578123	-0.011280165	-0.01316333	-0.012461288
133.5	-0.010553706	-0.011251764	-0.01311468	-0.01241662
133.53	-0.010549531	-0.011238473	-0.013053382	-0.01236444
133.56	-0.010525732	-0.011210694	-0.013004874	-0.012319912
133.59	-0.010499433	-0.011176039	-0.012926238	-0.01224963
133.62	-0.010497408	-0.011169532	-0.012895545	-0.01222342
133.64999	-0.010471492	-0.011135384	-0.012817356	-0.012153464
133.67999	-0.010469068	-0.011128603	-0.012786875	-0.012127341
133.71001	-0.010443036	-0.011094483	-0.012708805	-0.012057357
133.74001	-0.010440453	-0.011087663	-0.012678714	-0.012031505
133.77	-0.01041457	-0.011053829	-0.012600943	-0.011961682
133.8	-0.010391002	-0.01102665	-0.01255397	-0.011918323
133.83	-0.010385797	-0.011013139	-0.012493554	-0.011866212
133.86	-0.010362759	-0.010986499	-0.012446634	-0.011822894
133.89	-0.010336607	-0.010952779	-0.01236993	-0.011753757
133.92	-0.010333983	-0.010946085	-0.012339582	-0.01172748
133.95	-0.010308176	-0.010912836	-0.012263263	-0.011658604
133.98	-0.010305157	-0.010905867	-0.012233116	-0.011632405
134.00999	-0.010279221	-0.010872622	-0.012156837	-0.011563435
134.03999	-0.01027602	-0.010865584	-0.01212703	-0.011537465
134.07001	-0.010250221	-0.010832596	-0.012050951	-0.011468576
134.10001	-0.010227346	-0.010806464	-0.012005392	-0.011426274
134.13	-0.010220931	-0.010792504	-0.011945408	-0.011373834
134.16	-0.010198591	-0.010766904	-0.011899845	-0.011331531
134.19	-0.010172562	-0.010734004	-0.011824671	-0.011263229
134.22	-0.010169364	-0.010727092	-0.011794485	-0.011236757
134.25	-0.010143706	-0.010694653	-0.011719619	-0.011168672
134.28	-0.010140137	-0.010687474	-0.011689615	-0.011142278
134.31	-0.010114415	-0.01065507	-0.011614753	-0.011074099
134.34	-0.010110681	-0.010647818	-0.011585067	-0.01104793
134.37	-0.010085156	-0.010615697	-0.011510378	-0.010979837
134.39999	-0.010063074	-0.010590629	-0.011466091	-0.010938536
134.42999	-0.010055706	-0.010576312	-0.011406343	-0.010885737
134.46001	-0.01003419	-0.010551795	-0.011362045	-0.010844441
134.49001	-0.010008571	-0.01051984	-0.011288287	-0.010777018
134.52	-0.010004959	-0.010512795	-0.011258242	-0.010750405
134.55	-0.009979774	-0.010481345	-0.011184818	-0.010683248
134.58	-0.009975834	-0.010474065	-0.011154989	-0.010656757
134.61	-0.009950682	-0.010442731	-0.011081644	-0.010589594
134.64	-0.009946585	-0.010435378	-0.011052136	-0.010563342
134.67	-0.009921469	-0.010404145	-0.010978765	-0.010496088
134.7	-0.009900216	-0.010380126	-0.010935699	-0.010455789
134.73	-0.009892002	-0.010365468	-0.010876151	-0.010402685
134.75999	-0.009871345	-0.010342028	-0.010833099	-0.010362417
134.78999	-0.009846231	-0.010311048	-0.010760778	-0.010295961
134.82001	-0.009842275	-0.010303911	-0.010730918	-0.010269281
134.85001	-0.009817707	-0.010273554	-0.010659072	-0.010203225
134.88	-0.009813496	-0.01026626	-0.010629524	-0.010176759
134.91	-0.009789127	-0.010236197	-0.010557957	-0.010110887
134.94	-0.009784858	-0.010228936	-0.010528861	-0.010084783
134.97	-0.009760951	-0.010199425	-0.010457761	-0.010019287
135	-0.009740996	-0.010176946	-0.010416477	-0.009980527
135.03	-0.009733035	-0.010163103	-0.010358426	-0.009928358
135.06	-0.009713796	-0.010141334	-0.010317289	-0.009889751
135.09	-0.009690425	-0.01011264	-0.010247861	-0.009825647
135.12	-0.009686799	-0.010106125	-0.010218969	-0.009799643
135.14999	-0.009664216	-0.010078306	-0.010150278	-0.009736187
