time ,thrust [N],mdot [kg]
7.6130288,29094.402,12.637395631998
7.6138621,28868.864,12.5394313247733
7.6146954,28633.52,12.437207699843
7.6155287,28349.146,12.3136874863857
7.616362,28094.19,12.2029452260446
7.6171953,27839.234,12.0922029657036
7.6180286,27603.89,11.9899793407733
7.6188619,27378.352,11.8920150335486
7.6196952,27162.62,11.7983100440292
7.6205285,26956.694,11.7088643722152
7.6213618,26711.544,11.6023814295796
7.6221951,26476.2,11.5001578046494
7.6230284,26240.856,11.3979341797192
7.6238617,26034.93,11.3084885079052
7.624695,25809.392,11.2105242006804
7.6255283,25603.466,11.1210785288665
7.6263616,25387.734,11.0273735393471
7.6271949,25191.614,10.9421871852386
7.6280282,24946.464,10.835704242603
7.6288615,24711.12,10.7334806176728
7.6296948,24475.776,10.6312569927425
7.6305281,24260.044,10.5375520032232
7.6313614,24034.506,10.4395876959984
7.6321947,23818.774,10.345882706479
7.633028,23573.624,10.2393997638434
7.6338613,23367.698,10.1499540920294
7.6346946,23181.384,10.0690270556264
7.6355279,22985.264,9.98384070151784
7.6363612,22769.532,9.89013571199847
7.6371945,22583.218,9.80920867559538
7.6380278,22387.098,9.72402232148687
7.6388611,22161.56,9.62605801426208
7.6396944,21945.828,9.53235302474271
7.6405277,21779.126,9.45994462375048
7.641361,21612.424,9.38753622275824
7.6421943,21406.498,9.2980905509443
7.6430276,21190.766,9.20438556142494
7.6438609,20994.646,9.11919920731642
7.6446942,20818.138,9.04253148861876
7.6455275,20631.824,8.96160445221567
7.6463608,20445.51,8.88067741581258
7.6471941,20308.226,8.82104696793662
7.6480274,20200.36,8.77419447317694
7.6488607,20053.27,8.71030470759555
7.649694,19857.15,8.62511835348704
7.6505273,19680.642,8.54845063478938
7.6513606,19474.716,8.45900496297544
7.6521939,19249.178,8.36104065575065
7.6530272,19092.282,8.29289157246384
7.6538605,18925.58,8.2204831714716
7.6546938,18739.266,8.13955613506851
7.6555271,18552.952,8.05862909866542
7.6563604,18386.25,7.98622069767319
7.6571937,18170.518,7.89251570815382
7.658027,18003.816,7.82010730716158
7.6588603,17866.532,7.76047685928562
7.6596936,17797.89,7.73066163534764
7.6605269,17709.636,7.69232777599881
7.6613602,17611.576,7.64973459894456
7.6621935,17484.098,7.59436346877402
7.6630268,17337.008,7.53047370319264
7.6638601,17170.306,7.4580653022004
7.6646934,17023.216,7.39417553661901
7.6655267,16876.126,7.33028577103763
7.66636,16758.454,7.27917395857252
7.6671933,16670.2,7.24084009922369
7.6680266,16562.334,7.19398760446401
7.6688599,16395.632,7.12157920347177
7.6696932,16238.736,7.05343012018496
7.6705265,16150.482,7.01509626083613
7.6713598,16042.616,6.96824376607644
7.6721931,15944.556,6.92565058902219
7.6730264,15905.332,6.90861331820048
7.6738597,15817.078,6.87027945885165
7.674693,15640.57,6.79361174015399
7.6755263,15503.286,6.73398129227803
7.6763596,15366.002,6.67435084440207
7.6771929,15209.106,6.60620176111526
7.6780262,15111.046,6.563608584061
7.6788595,15032.598,6.5295340424176
7.6796928,14885.508,6.46564427683621
7.6805261,14777.642,6.41879178207653
7.6813594,14659.97,6.36767996961142
7.6821927,14522.686,6.30804952173546
7.683026,14395.208,6.25267839156493
7.6838593,14306.954,6.21434453221609
7.6846926,14199.088,6.16749203745641
7.6855259,14061.804,6.10786158958045
7.6863592,14002.968,6.0823056833479
7.6871925,13983.356,6.07378704793705
7.6880258,13885.296,6.03119387088279
7.6888591,13797.042,5.99286001153396
7.6896924,13748.012,5.97156342300683
7.6905257,13748.012,5.97156342300683
7.691359,13640.146,5.92471092824715
7.6921923,13512.668,5.86933979807661
7.6930256,13434.22,5.83526525643321
7.6938589,13326.354,5.78841276167353
7.6946922,13238.1,5.75007890232469
7.6955255,13208.682,5.73730094920842
7.6963588,13130.234,5.70322640756501
7.6971921,13061.592,5.67341118362703
7.6980254,13041.98,5.66489254821618
7.6988587,13012.562,5.6521145950999
7.699692,12924.308,5.61378073575107
7.7005253,12865.472,5.58822482951852
7.7013586,12836.054,5.57544687640224
7.7021919,12777.218,5.54989097016969
7.7030252,12688.964,5.51155711082085
7.7038585,12620.322,5.48174188688287
7.7046918,12473.232,5.41785212130149
7.7055251,12286.918,5.3369250848984
7.7063584,12179.052,5.29007259013872
7.7071917,12130.022,5.26877600161159
7.708025,12080.992,5.24747941308446
7.7088583,11943.708,5.1878489652085
7.7096916,11894.678,5.16655237668137
7.7105249,11835.842,5.14099647044882
7.7113582,11708.364,5.08562534027829
7.7121915,11561.274,5.0217355746969
7.7130248,11463.214,4.97914239764264
7.7138581,11316.124,4.91525263206126
7.7146914,11218.064,4.872659455007
7.7155247,11120.004,4.83006627795274
7.716358,11002.332,4.77895446548763
7.7171913,10865.048,4.71932401761167
7.7180246,10786.6,4.68524947596827
7.7188579,10727.764,4.65969356973571
7.7196912,10668.928,4.63413766350316
7.7205245,10619.898,4.61284107497603
7.7213578,10580.674,4.59580380415433
7.7221911,10482.614,4.55321062710007
7.7230244,10423.778,4.52765472086752
7.7238577,10315.912,4.48080222610783
7.724691,10080.568,4.37857860117762
7.7255243,10011.926,4.34876337723964
7.7263576,10109.986,4.3913565542939
7.7271909,10041.344,4.36154133035592
7.7280242,9933.478,4.31468883559623
7.7288575,9923.672,4.31042951789081
7.7296908,9894.254,4.29765156477453
7.7305241,9815.806,4.26357702313112
7.7313574,9786.388,4.25079907001485
7.7321907,9747.164,4.23376179919314
7.733024,9756.97,4.23802111689857
7.7338573,9727.552,4.22524316378229
7.7346906,9649.104,4.19116862213889
7.7355239,9580.462,4.16135339820091
7.7363572,9541.238,4.14431612737921
7.7371905,9403.954,4.08468567950325
7.7380238,9345.118,4.05912977327069
7.7388571,9433.372,4.09746363261952
7.7396904,9384.342,4.07616704409239
7.7405237,9296.088,4.03783318474356
7.741357,9335.312,4.05487045556527
7.7421903,9296.088,4.03783318474356
7.7430236,9070.55,3.93986887751877
7.7438569,9001.908,3.91005365358079
7.7446902,9090.162,3.94838751292962
7.7455235,9050.938,3.93135024210792
7.7463568,8992.102,3.90579433587537
7.7471901,8982.296,3.90153501816994
7.7480234,8845.012,3.84190457029398
7.7488567,8707.728,3.78227412241802
7.74969,8639.086,3.75245889848004
7.7505233,8541.026,3.70986572142578
7.7513566,8423.354,3.65875390896067
7.7521899,8472.384,3.6800504974878
7.7530232,8452.772,3.67153186207695
7.7538565,8354.712,3.6289386850227
7.7546898,8246.846,3.58208619026301
7.7555231,8129.174,3.5309743777979
7.7563564,7972.278,3.46282529451109
7.7571897,7933.054,3.44578802368939
7.758023,7923.248,3.44152870598396
7.7588563,7923.248,3.44152870598396
7.7596896,7815.382,3.39467621122428
7.7605229,7638.874,3.31800849252662
7.7613562,7531.008,3.27115599776694
7.7621895,7511.396,3.26263736235609
7.7630228,7442.754,3.2328221384181
7.7638561,7374.112,3.20300691448013
7.7646894,7364.306,3.1987475967747
7.7655227,7344.694,3.19022896136385
7.766356,7276.052,3.16041373742587
7.7671893,7207.41,3.13059851348789
7.7680226,7119.156,3.09226465413906
7.7688559,6972.066,3.02837488855767
7.7696892,6874.006,2.98578171150341
7.7705225,6893.618,2.99430034691427
7.7713558,6962.26,3.02411557085225
7.7721891,6932.842,3.01133761773597
7.7730224,6874.006,2.98578171150341
7.7738557,6795.558,2.95170716986001
7.774689,6677.886,2.9005953573949
7.7755223,6520.99,2.83244627410809
7.7763556,6530.796,2.83670559181352
7.7771889,6550.408,2.84522422722437
7.7780222,6501.378,2.82392763869724
7.7788555,6471.96,2.81114968558096
7.7796888,6501.378,2.82392763869724
7.7805221,6393.512,2.77707514393756
7.7813554,6305.258,2.73874128458872
7.7821887,6285.646,2.73022264917787
7.783022,6217.004,2.70040742523989
7.7838553,6197.392,2.69188878982904
7.7846886,6256.228,2.7174446960616
7.7855219,6207.198,2.69614810753447
7.7863552,6040.496,2.62373970654223
7.7871885,6001.272,2.60670243572053
7.7880218,6060.108,2.63225834195308
7.7888551,6040.496,2.62373970654223
7.7896884,5981.66,2.59818380030968
7.7905217,5971.854,2.59392448260425
7.791355,5913.018,2.5683685763717
7.7921883,5903.212,2.56410925866627
7.7930216,5873.794,2.55133130554999
7.7938549,5854.182,2.54281267013914
7.7946882,5883.6,2.55559062325542
7.7955215,5844.376,2.53855335243372
7.7963548,5775.734,2.50873812849574
7.7971881,5716.898,2.48318222226318
7.7980214,5677.674,2.46614495144148
7.7988547,5658.062,2.45762631603063
7.799688,5618.838,2.44058904520893
7.8005213,5589.42,2.42781109209265
7.8013546,5589.42,2.42781109209265
7.8021879,5560.002,2.41503313897637
7.8030212,5471.748,2.37669927962754
7.8038545,5412.912,2.35114337339499
7.8046878,5432.524,2.35966200880584
7.8055211,5471.748,2.37669927962754
7.8063544,5432.524,2.35966200880584
7.8071877,5354.076,2.32558746716243
7.808021,5295.24,2.30003156092988
7.8088543,5314.852,2.30855019634073
7.8096876,5285.434,2.29577224322445
7.8105209,5167.762,2.24466043075934
7.8113542,5108.926,2.21910452452679
7.8121875,5108.926,2.21910452452679
7.8130208,5128.538,2.22762315993764
7.8138541,5099.12,2.21484520682136
7.8146874,5030.478,2.18502998288338
7.8155207,5001.06,2.17225202976711
7.816354,4952.03,2.15095544123998
7.8171873,4873.582,2.11688089959657
7.8180206,4775.522,2.07428772254232
7.8188539,4844.164,2.1041029464803
7.8196872,4922.612,2.1381774881237
7.8205205,4853.97,2.10836226418572
7.8213538,4765.716,2.07002840483689
7.8221871,4765.716,2.07002840483689
7.8230204,4667.656,2.02743522778263
7.8238537,4500.954,1.9550268267904
7.824687,4559.79,1.98058273302295
7.8255203,4667.656,2.02743522778263
7.8263536,4638.238,2.01465727466636
7.8271869,4530.372,1.96780477990667
7.8280202,4549.984,1.97632341531752
7.8288535,4432.312,1.92521160285242
7.8296868,4314.64,1.87409979038731
7.8305201,4344.058,1.88687774350358
7.8313534,4491.148,1.95076750908497
7.8321867,4461.73,1.93798955596869
7.83302,4314.64,1.87409979038731
7.8338533,4226.386,1.83576593103848
7.8346866,4245.998,1.84428456644933
7.8355199,4255.804,1.84854388415475
7.8363532,4226.386,1.83576593103848
7.8371865,4187.162,1.81872866021677
7.8380198,4236.192,1.8400252487439
7.8388531,4226.386,1.83576593103848
7.8396864,4147.938,1.80169138939507
7.8405197,4000.848,1.73780162381369
7.841353,3971.43,1.72502367069741
7.8421863,4069.49,1.76761684775167
7.8430196,4157.744,1.8059507071005
7.8438529,4098.908,1.78039480086794
7.8446862,3942.012,1.71224571758113
7.8455195,3892.982,1.690949129054
7.8463528,3971.43,1.72502367069741
7.8471861,3961.624,1.72076435299198
7.8480194,3863.564,1.67817117593773
7.8488527,3863.564,1.67817117593773
7.849686,3902.788,1.69520844675943
7.8505193,3883.176,1.68668981134858
7.8513526,3736.086,1.62280004576719
7.8521859,3647.832,1.58446618641836
7.8530192,3716.474,1.61428141035634
7.8538525,3804.728,1.65261526970517
7.8546858,3755.698,1.63131868117804
7.8555191,3745.892,1.62705936347262
7.8563524,3677.25,1.59724413953464
7.8571857,3549.772,1.5418730093641
7.858019,3549.772,1.5418730093641
7.8588523,3638.026,1.58020686871293
7.8596856,3598.802,1.56316959789123
7.8605189,3490.936,1.51631710313155
7.8613522,3481.13,1.51205778542612
7.8621855,3471.324,1.5077984677207
7.8630188,3432.1,1.49076119689899
7.8638521,3471.324,1.5077984677207
7.8646854,3490.936,1.51631710313155
7.8655187,3392.876,1.47372392607729
7.866352,3343.846,1.45242733755016
7.8671853,3314.428,1.43964938443389
7.8680186,3255.592,1.41409347820133
7.8688519,3235.98,1.40557484279048
7.8696852,3245.786,1.40983416049591
7.8705185,3304.622,1.43539006672846
7.8713518,3334.04,1.44816801984474
7.8721851,3255.592,1.41409347820133
7.8730184,3128.114,1.3587223480308
7.8738517,3147.726,1.36724098344165
7.874685,3098.696,1.34594439491452
7.8755183,3069.278,1.33316644179824
7.8763516,3137.92,1.36298166573622
7.8771849,3177.144,1.38001893655793
7.8780182,3128.114,1.3587223480308
7.8788515,3118.308,1.35446303032537
7.8796848,3049.666,1.32464780638739
7.8805181,2971.218,1.29057326474399
7.8813514,2971.218,1.29057326474399
7.8821847,3010.442,1.30761053556569
7.883018,2981.024,1.29483258244941
7.8838513,3020.248,1.31186985327112
7.8846846,3088.89,1.3416850772091
7.8855179,3108.502,1.35020371261995
7.8863512,3118.308,1.35446303032537
7.8871845,3059.472,1.32890712409282
7.8880178,2951.606,1.28205462933314
7.8888511,2912.382,1.26501735851143
7.8896844,2961.412,1.28631394703856
7.8905177,2990.83,1.29909190015484
7.891351,3010.442,1.30761053556569
7.8921843,3020.248,1.31186985327112
7.8930176,3030.054,1.31612917097654
7.8938509,3020.248,1.31186985327112
7.8946842,2981.024,1.29483258244941
7.8955175,2882.964,1.25223940539516
7.8963508,2882.964,1.25223940539516
7.8971841,2941.8,1.27779531162771
7.8980174,3000.636,1.30335121786026
7.8988507,2981.024,1.29483258244941
7.899684,2971.218,1.29057326474399
7.9005173,2981.024,1.29483258244941
7.9013506,2931.994,1.27353599392228
7.9021839,2902.576,1.26075804080601
7.9030172,2922.188,1.26927667621686
7.9038505,2912.382,1.26501735851143
7.9046838,2843.74,1.23520213457345
7.9055171,2814.322,1.22242418145718
7.9063504,2745.68,1.1926089575192
7.9071837,2735.874,1.18834963981377
7.908017,2784.904,1.2096462283409
7.9088503,2755.486,1.19686827522462
7.9096836,2706.456,1.17557168669749
7.9105169,2755.486,1.19686827522462
7.9113502,2735.874,1.18834963981377
7.9121835,2588.784,1.12445987423238
7.9130168,2431.888,1.05631079094557
7.9138501,2441.694,1.060570108651
7.9146834,2402.47,1.0435328378293
7.9155167,2382.858,1.03501420241844
7.91635,2490.724,1.08186669717813
7.9171833,2559.366,1.11168192111611
7.9180166,2490.724,1.08186669717813
7.9188499,2363.246,1.02649556700759
7.9196832,2235.768,0.971124436837059
7.9205165,2137.708,0.928531259782802
7.9213498,2157.32,0.937049895193654
7.9221831,2255.38,0.979643072247911
7.9230164,2265.186,0.983902389953336
7.9238497,2108.29,0.915753306666525
7.924683,1961.2,0.85186354108514
7.9255163,1951.394,0.847604223379714
7.9263496,2000.424,0.868900811906843
7.9271829,1941.588,0.843344905674288
7.9280162,1931.782,0.839085587968863
7.9288495,1971.006,0.856122858790565
7.9296828,2010.23,0.873160129612268
7.9305161,1902.364,0.826307634852586
7.9313494,1784.692,0.775195822387477
7.9321827,1667.02,0.724084009922369
7.933016,1696.438,0.736861963038646
7.9338493,1755.274,0.7624178692712
7.9346826,1774.886,0.770936504682051
7.9355159,1686.632,0.73260264533322
7.9363492,1676.826,0.728343327627794
7.9371825,1667.02,0.724084009922369
7.9380158,1774.886,0.770936504682051
7.9388491,1755.274,0.7624178692712
7.9396824,1814.11,0.787973775503754
7.9405157,1814.11,0.787973775503754
7.941349,1735.662,0.753899233860349
7.9421823,1529.736,0.664453562046409
7.9430156,1549.348,0.67297219745726
7.9438489,1598.378,0.694268785984389
7.9446822,1647.408,0.715565374511517
7.9455155,1774.886,0.770936504682051
7.9463488,1843.528,0.800751728620031
7.9471821,1804.304,0.783714457798329
7.9480154,1853.334,0.805011046325457
7.9488487,1990.618,0.864641494201417
7.949682,2098.484,0.911493988961099
7.9505153,2108.29,0.915753306666525
7.9513486,2098.484,0.911493988961099
7.9521819,2157.32,0.937049895193654
7.9530152,2127.902,0.924271942077377
7.9538485,2059.26,0.894456718139397
7.9546818,2157.32,0.937049895193654
7.9555151,2373.052,1.03075488471302
7.9563484,2529.948,1.09890396799983
7.9571817,2667.232,1.15853441587579
7.958015,2745.68,1.1926089575192
7.9588483,2696.65,1.17131236899207
7.9596816,2677.038,1.16279373358122
7.9605149,2745.68,1.1926089575192
7.9613482,2873.158,1.24798008768973
7.9621815,3069.278,1.33316644179824
7.9630148,3196.756,1.38853757196878
7.9638481,3206.562,1.3927968896742
7.9646814,3235.98,1.40557484279048
7.9655147,3275.204,1.42261211361218
7.966348,3343.846,1.45242733755016
7.9671813,3481.13,1.51205778542612
7.9680146,3667.444,1.59298482182921
7.9688479,3736.086,1.62280004576719
7.9696812,3716.474,1.61428141035634
7.9705145,3677.25,1.59724413953464
7.9713478,3696.862,1.60576277494549
7.9721811,3687.056,1.60150345724006
7.9730144,3696.862,1.60576277494549
7.9738477,3745.892,1.62705936347262
7.974681,3824.34,1.66113390511602
7.9755143,3794.922,1.64835595199975
7.9763476,3677.25,1.59724413953464
7.9771809,3638.026,1.58020686871293
7.9780142,3657.638,1.58872550412379
7.9788475,3628.22,1.57594755100751
7.9796808,3598.802,1.56316959789123
7.9805141,3559.578,1.54613232706953
7.9813474,3461.518,1.50353915001527
7.9821807,3294.816,1.43113074902303
7.983014,3098.696,1.34594439491452
7.9838473,3000.636,1.30335121786026
7.9846806,3010.442,1.30761053556569
7.9855139,3020.248,1.31186985327112
7.9863472,2951.606,1.28205462933314
7.9871805,2843.74,1.23520213457345
7.9880138,2716.262,1.17983100440292
7.9888471,2569.172,1.11594123882153
7.9896804,2471.112,1.07334806176728
7.9905137,2422.082,1.05205147324015
7.991347,2392.664,1.03927352012387
7.9921803,2333.828,1.01371761389132
7.9930136,2235.768,0.971124436837059
7.9938469,2118.096,0.920012624371951
7.9946802,2000.424,0.868900811906843
7.9955135,1912.17,0.830566952558011
7.9963468,1902.364,0.826307634852586
7.9971801,1912.17,0.830566952558011
7.9980134,1872.946,0.813529681736308
7.9988467,1804.304,0.783714457798329
7.99968,1735.662,0.753899233860349
8.0005133,1686.632,0.73260264533322
8.0013466,1667.02,0.724084009922369
8.0021799,1637.602,0.711306056806092
8.0030132,1598.378,0.694268785984389
8.0038465,1588.572,0.690009468278963
8.0046798,1608.184,0.698528103689815
8.0055131,1568.96,0.681490832868112
8.0063464,1529.736,0.664453562046409
8.0071797,1529.736,0.664453562046409
8.008013,1559.154,0.677231515162686
8.0088463,1598.378,0.694268785984389
8.0096796,1637.602,0.711306056806092
8.0105129,1627.796,0.707046739100666
8.0113462,1598.378,0.694268785984389
8.0121795,1598.378,0.694268785984389
8.0130128,1598.378,0.694268785984389
8.0138461,1627.796,0.707046739100666
8.0146794,1676.826,0.728343327627794
8.0155127,1716.05,0.745380598449497
8.016346,1755.274,0.7624178692712
8.0171793,1833.722,0.796492410914606
8.0180126,1892.558,0.82204831714716
8.0188459,1921.976,0.834826270263437
8.0196792,1912.17,0.830566952558011
8.0205125,1931.782,0.839085587968863
8.0213458,1990.618,0.864641494201417
8.0221791,2049.454,0.890197400433971
8.0230124,2078.872,0.902975353550248
8.0238457,2137.708,0.928531259782802
8.024679,2245.574,0.975383754542485
8.0255123,2314.216,1.00519897848047
8.0263456,2353.44,1.02223624930217
8.0271789,2402.47,1.0435328378293
8.0280122,2431.888,1.05631079094557
8.0288455,2500.53,1.08612601488355
8.0296788,2569.172,1.11594123882153
8.0305121,2618.202,1.13723782734866
8.0313454,2637.814,1.14575646275951
8.0321787,2686.844,1.16705305128664
8.033012,2696.65,1.17131236899207
8.0338453,2716.262,1.17983100440292
8.0346786,2745.68,1.1926089575192
8.0355119,2765.292,1.20112759293005
8.0363452,2794.71,1.21390554604632
8.0371785,2824.128,1.2266834991626
8.0380118,2814.322,1.22242418145718
8.0388451,2824.128,1.2266834991626
8.0396784,2814.322,1.22242418145718
8.0405117,2775.098,1.20538691063547
8.041345,2745.68,1.1926089575192
8.0421783,2745.68,1.1926089575192
8.0430116,2726.068,1.18409032210834
8.0438449,2677.038,1.16279373358122
8.0446782,2628.008,1.14149714505409
8.0455115,2588.784,1.12445987423238
8.0463448,2569.172,1.11594123882153
8.0471781,2539.754,1.10316328570526
8.0480114,2500.53,1.08612601488355
8.0488447,2441.694,1.060570108651
8.049678,2402.47,1.0435328378293
8.0505113,2353.44,1.02223624930217
8.0513446,2265.186,0.983902389953336
8.0521779,2167.126,0.941309212899079
8.0530112,2108.29,0.915753306666525
8.0538445,2078.872,0.902975353550248
8.0546778,2029.842,0.88167876502312
8.0555111,1980.812,0.860382176495991
8.0563444,1961.2,0.85186354108514
8.0571777,1892.558,0.82204831714716
8.058011,1823.916,0.79223309320918
8.0588443,1823.916,0.79223309320918
8.0596776,1784.692,0.775195822387477
8.0605109,1725.856,0.749639916154923
8.0613442,1676.826,0.728343327627794
8.0621775,1647.408,0.715565374511517
8.0630108,1608.184,0.698528103689815
8.0638441,1559.154,0.677231515162686
8.0646774,1490.512,0.647416291224706
8.0655107,1451.288,0.630379020403003
8.066344,1441.482,0.626119702697578
8.0671773,1441.482,0.626119702697578
8.0680106,1412.064,0.613341749581301
8.0688439,1372.84,0.596304478759598
8.0696772,1343.422,0.583526525643321
8.0705105,1333.616,0.579267207937895
8.0713438,1323.81,0.575007890232469
8.0721771,1314.004,0.570748572527044
8.0730104,1304.198,0.566489254821618
8.0738437,1314.004,0.570748572527044
8.074677,1323.81,0.575007890232469
8.0755103,1343.422,0.583526525643321
8.0763436,1382.646,0.600563796465024
8.0771769,1402.258,0.609082431875875
8.0780102,1402.258,0.609082431875875
8.0788435,1402.258,0.609082431875875
8.0796768,1421.87,0.617601067286726
8.0805101,1441.482,0.626119702697578
8.0813434,1451.288,0.630379020403003
8.0821767,1451.288,0.630379020403003
8.08301,1470.9,0.638897655813855
8.0838433,1529.736,0.664453562046409
8.0846766,1598.378,0.694268785984389
8.0855099,1617.99,0.70278742139524
8.0863432,1657.214,0.719824692216943
8.0871765,1735.662,0.753899233860349
8.0880098,1794.498,0.779455140092903
8.0888431,1814.11,0.787973775503754
8.0896764,1833.722,0.796492410914606
8.0905097,1853.334,0.805011046325457
8.091343,1892.558,0.82204831714716
8.0921763,1921.976,0.834826270263437
8.0930096,1951.394,0.847604223379714
8.0938429,1961.2,0.85186354108514
8.0946762,2020.036,0.877419447317694
8.0955095,2088.678,0.907234671255674
8.0963428,2118.096,0.920012624371951
8.0971761,2108.29,0.915753306666525
8.0980094,2118.096,0.920012624371951
8.0988427,2167.126,0.941309212899079
8.099676,2235.768,0.971124436837059
8.1005093,2225.962,0.966865119131634
8.1013426,2176.932,0.945568530604505
8.1021759,2206.35,0.958346483720782
8.1030092,2235.768,0.971124436837059
8.1038425,2216.156,0.962605801426208
8.1046758,2235.768,0.971124436837059
8.1055091,2304.41,1.00093966077504
8.1063424,2304.41,1.00093966077504
8.1071757,2255.38,0.979643072247911
8.108009,2196.544,0.954087166015357
8.1088423,2206.35,0.958346483720782
8.1096756,2206.35,0.958346483720782
8.1105089,2147.514,0.932790577488228
8.1113422,2108.29,0.915753306666525
8.1121755,2078.872,0.902975353550248
8.1130088,2039.648,0.885938082728545
8.1138421,1990.618,0.864641494201417
8.1146754,1931.782,0.839085587968863
8.1155087,1912.17,0.830566952558011
8.116342,1921.976,0.834826270263437
8.1171753,1921.976,0.834826270263437
8.1180086,1833.722,0.796492410914606
8.1188419,1735.662,0.753899233860349
8.1196752,1667.02,0.724084009922369
8.1205085,1637.602,0.711306056806092
8.1213418,1588.572,0.690009468278963
8.1221751,1559.154,0.677231515162686
8.1230084,1549.348,0.67297219745726
8.1238417,1519.93,0.660194244340983
8.124675,1451.288,0.630379020403003
8.1255083,1402.258,0.609082431875875
8.1263416,1363.034,0.592045161054172
8.1271749,1353.228,0.587785843348746
8.1280082,1333.616,0.579267207937895
8.1288415,1274.78,0.553711301705341
8.1296748,1225.75,0.532414713178212
8.1305081,1206.138,0.523896077767361
8.1313414,1176.72,0.511118124651084
8.1321747,1137.496,0.494080853829381
8.133008,1117.884,0.48556221841853
8.1338413,1127.69,0.489821536123955
8.1346746,1108.078,0.481302900713104
8.1355079,1108.078,0.481302900713104
8.1363412,1088.466,0.472784265302253
8.1371745,1098.272,0.477043583007678
8.1380078,1068.854,0.464265629891401
8.1388411,1068.854,0.464265629891401
8.1396744,1078.66,0.468524947596827
8.1405077,1098.272,0.477043583007678
8.141341,1078.66,0.468524947596827
8.1421743,1078.66,0.468524947596827
8.1430076,1088.466,0.472784265302253
8.1438409,1117.884,0.48556221841853
8.1446742,1137.496,0.494080853829381
8.1455075,1157.108,0.502599489240232
8.1463408,1166.914,0.506858806945658
8.1471741,1206.138,0.523896077767361
8.1480074,1235.556,0.536674030883638
8.1488407,1245.362,0.540933348589064
8.149674,1255.168,0.54519266629449
8.1505073,1284.586,0.557970619410767
8.1513406,1323.81,0.575007890232469
8.1521739,1353.228,0.587785843348746
8.1530072,1392.452,0.604823114170449
8.1538405,1431.676,0.621860384992152
8.1546738,1461.094,0.634638338108429
8.1555071,1470.9,0.638897655813855
8.1563404,1519.93,0.660194244340983
8.1571737,1559.154,0.677231515162686
8.158007,1578.766,0.685750150573537
8.1588403,1598.378,0.694268785984389
8.1596736,1637.602,0.711306056806092
8.1605069,1676.826,0.728343327627794
8.1613402,1696.438,0.736861963038646
8.1621735,1706.244,0.741121280744072
8.1630068,1725.856,0.749639916154923
8.1638401,1765.08,0.766677186976626
8.1646734,1784.692,0.775195822387477
8.1655067,1784.692,0.775195822387477
8.16634,1794.498,0.779455140092903
8.1671733,1823.916,0.79223309320918
8.1680066,1843.528,0.800751728620031
8.1688399,1863.14,0.809270364030883
8.1696732,1872.946,0.813529681736308
8.1705065,1882.752,0.817788999441734
8.1713398,1853.334,0.805011046325457
8.1721731,1823.916,0.79223309320918
8.1730064,1814.11,0.787973775503754
8.1738397,1794.498,0.779455140092903
8.174673,1774.886,0.770936504682051
8.1755063,1774.886,0.770936504682051
8.1763396,1755.274,0.7624178692712
8.1771729,1774.886,0.770936504682051
8.1780062,1774.886,0.770936504682051
8.1788395,1706.244,0.741121280744072
8.1796728,1627.796,0.707046739100666
8.1805061,1627.796,0.707046739100666
8.1813394,1647.408,0.715565374511517
8.1821727,1588.572,0.690009468278963
8.183006,1500.318,0.651675608930132
8.1838393,1461.094,0.634638338108429
8.1846726,1500.318,0.651675608930132
8.1855059,1441.482,0.626119702697578
8.1863392,1353.228,0.587785843348746
8.1871725,1323.81,0.575007890232469
8.1880058,1343.422,0.583526525643321
8.1888391,1343.422,0.583526525643321
8.1896724,1323.81,0.575007890232469
8.1905057,1274.78,0.553711301705341
8.191339,1215.944,0.528155395472787
8.1921723,1186.526,0.515377442356509
8.1930056,1176.72,0.511118124651084
8.1938389,1147.302,0.498340171534807
8.1946722,1117.884,0.48556221841853
8.1955055,1068.854,0.464265629891401
8.1963388,1049.242,0.45574699448055
8.1971721,1049.242,0.45574699448055
8.1980054,1039.436,0.451487676775124
8.1988387,1010.018,0.438709723658847
8.199672,980.6,0.42593177054257
8.2005053,960.988,0.417413135131719
8.2013386,980.6,0.42593177054257
8.2021719,970.794,0.421672452837144
8.2030052,921.764,0.400375864310016
8.2038385,911.958,0.39611654660459
8.2046718,931.57,0.404635182015441
8.2055051,931.57,0.404635182015441
8.2063384,951.182,0.413153817426293
8.2071717,990.406,0.430191088247996
8.208005,980.6,0.42593177054257
8.2088383,980.6,0.42593177054257
8.2096716,990.406,0.430191088247996
8.2105049,1000.212,0.434450405953421
8.2113382,1019.824,0.442969041364273
8.2121715,1029.63,0.447228359069698
8.2130048,1019.824,0.442969041364273
8.2138381,1039.436,0.451487676775124
8.2146714,1098.272,0.477043583007678
8.2155047,1117.884,0.48556221841853
8.216338,1108.078,0.481302900713104
8.2171713,1147.302,0.498340171534807
8.2180046,1166.914,0.506858806945658
8.2188379,1196.332,0.519636760061935
8.2196712,1215.944,0.528155395472787
8.2205045,1235.556,0.536674030883638
8.2213378,1264.974,0.549451983999915
8.2221711,1274.78,0.553711301705341
8.2230044,1304.198,0.566489254821618
8.2238377,1353.228,0.587785843348746
8.224671,1372.84,0.596304478759598
8.2255043,1372.84,0.596304478759598
8.2263376,1372.84,0.596304478759598
8.2271709,1402.258,0.609082431875875
8.2280042,1431.676,0.621860384992152
8.2288375,1490.512,0.647416291224706
8.2296708,1519.93,0.660194244340983
