Mach,alpha_deg,Reynolds,CA
2.0,12.0,60000000.0,0.543
2.0,12.0,70000000.0,0.543
2.0,14.0,100000.0,0.734
2.0,14.0,500000.0,0.626
2.0,14.0,1000000.0,0.593
2.0,14.0,5000000.0,0.537
2.0,14.0,10000000.0,0.536
2.0,14.0,15000000.0,0.536
2.0,14.0,20000000.0,0.536
2.0,14.0,50000000.0,0.536
2.0,14.0,60000000.0,0.536
2.0,14.0,70000000.0,0.536
2.0,16.0,100000.0,0.724
2.0,16.0,500000.0,0.617
2.0,16.0,1000000.0,0.585
2.0,16.0,5000000.0,0.53
2.0,16.0,10000000.0,0.529
2.0,16.0,15000000.0,0.529
2.0,16.0,20000000.0,0.529
2.0,16.0,50000000.0,0.529
2.0,16.0,60000000.0,0.529
2.0,16.0,70000000.0,0.529
2.0,18.0,100000.0,0.712
2.0,18.0,500000.0,0.607
2.0,18.0,1000000.0,0.575
2.0,18.0,5000000.0,0.521
2.0,18.0,10000000.0,0.52
2.0,18.0,15000000.0,0.52
2.0,18.0,20000000.0,0.52
2.0,18.0,50000000.0,0.52
2.0,18.0,60000000.0,0.52
2.0,18.0,70000000.0,0.52
2.0,20.0,100000.0,0.699
2.0,20.0,500000.0,0.596
2.0,20.0,1000000.0,0.564
2.0,20.0,5000000.0,0.512
2.0,20.0,10000000.0,0.51
2.0,20.0,15000000.0,0.51
2.0,20.0,20000000.0,0.51
2.0,20.0,50000000.0,0.51
2.0,20.0,60000000.0,0.51
2.0,20.0,70000000.0,0.51
3.0,0.0,100000.0,0.667
3.0,0.0,500000.0,0.559
3.0,0.0,1000000.0,0.527
3.0,0.0,5000000.0,0.472
3.0,0.0,10000000.0,0.455
3.0,0.0,15000000.0,0.453
3.0,0.0,20000000.0,0.453
3.0,0.0,50000000.0,0.453
3.0,0.0,60000000.0,0.453
3.0,0.0,70000000.0,0.453
3.0,2.0,100000.0,0.667
3.0,2.0,500000.0,0.559
3.0,2.0,1000000.0,0.526
3.0,2.0,5000000.0,0.472
3.0,2.0,10000000.0,0.455
3.0,2.0,15000000.0,0.453
3.0,2.0,20000000.0,0.453
3.0,2.0,50000000.0,0.453
3.0,2.0,60000000.0,0.453
3.0,2.0,70000000.0,0.453
3.0,4.0,100000.0,0.667
