Mach,alpha_deg,Reynolds,CA
7.0,20.0,10000000.0,0.208
9.0,0.0,100000.0,0.148
9.0,0.0,500000.0,0.127
9.0,0.0,1000000.0,0.122
9.0,0.0,3000000.0,0.116
9.0,0.0,7000000.0,0.113
9.0,0.0,10000000.0,0.112
9.0,2.0,100000.0,0.149
9.0,2.0,500000.0,0.128
9.0,2.0,1000000.0,0.123
9.0,2.0,3000000.0,0.117
9.0,2.0,7000000.0,0.114
9.0,2.0,10000000.0,0.113
9.0,4.0,100000.0,0.151
9.0,4.0,500000.0,0.13
9.0,4.0,1000000.0,0.125
9.0,4.0,3000000.0,0.12
9.0,4.0,7000000.0,0.117
9.0,4.0,10000000.0,0.116
9.0,8.0,100000.0,0.161
9.0,8.0,500000.0,0.14
9.0,8.0,1000000.0,0.135
9.0,8.0,3000000.0,0.129
9.0,8.0,7000000.0,0.126
9.0,8.0,10000000.0,0.125
9.0,12.0,100000.0,0.176
9.0,12.0,500000.0,0.155
9.0,12.0,1000000.0,0.15
9.0,12.0,3000000.0,0.145
9.0,12.0,7000000.0,0.142
9.0,12.0,10000000.0,0.141
9.0,16.0,100000.0,0.197
9.0,16.0,500000.0,0.177
9.0,16.0,1000000.0,0.172
9.0,16.0,3000000.0,0.166
9.0,16.0,7000000.0,0.164
9.0,16.0,10000000.0,0.163
9.0,20.0,100000.0,0.222
9.0,20.0,500000.0,0.202
9.0,20.0,1000000.0,0.198
9.0,20.0,3000000.0,0.193
9.0,20.0,7000000.0,0.19
9.0,20.0,10000000.0,0.189
11.0,0.0,100000.0,0.135
11.0,0.0,500000.0,0.112
11.0,0.0,1000000.0,0.107
11.0,0.0,3000000.0,0.101
11.0,0.0,7000000.0,0.098
11.0,0.0,10000000.0,0.097
11.0,2.0,100000.0,0.136
11.0,2.0,500000.0,0.113
11.0,2.0,1000000.0,0.107
11.0,2.0,3000000.0,0.102
11.0,2.0,7000000.0,0.099
11.0,2.0,10000000.0,0.098
11.0,4.0,100000.0,0.139
11.0,4.0,500000.0,0.115
11.0,4.0,1000000.0,0.11
11.0,4.0,3000000.0,0.104
11.0,4.0,7000000.0,0.101
11.0,4.0,10000000.0,0.101
11.0,8.0,100000.0,0.149
11.0,8.0,500000.0,0.126
11.0,8.0,1000000.0,0.12
11.0,8.0,3000000.0,0.115
11.0,8.0,7000000.0,0.112
11.0,8.0,10000000.0,0.111
11.0,12.0,100000.0,0.165
11.0,12.0,500000.0,0.142
11.0,12.0,1000000.0,0.137
11.0,12.0,3000000.0,0.131
11.0,12.0,7000000.0,0.129
11.0,12.0,10000000.0,0.128
11.0,16.0,100000.0,0.187
