Time [second],Thrust [N],mdot [kg/s]
12.8237201355923,2101.30715567754,0.892866253517207
12.8281667117462,2101.20482562125,0.892822772461271
12.8326134111556,2101.10254401891,0.892779311993893
12.8370602337948,2101.00029353975,0.892735864751067
12.84150717965,2100.89804227139,0.8926924171729
12.8459542487287,2100.79576434399,0.892648958267044
12.8504014410562,2100.69344726045,0.892605482723353
12.8548487566658,2100.59109450915,0.892561992024078
12.859296195589,2100.48872649419,0.892518494839125
12.8637437578431,2100.38638086546,0.892475007166303
12.8681914434202,2100.28411263468,0.892431552380633
12.8726392522752,2100.18199421501,0.892388161251192
12.8770871843141,2100.08011538726,0.892344871926737
12.8815352393821,2099.99459558016,0.892308533712422
12.8859834064458,2099.95867972714,0.892293272710219
12.890431652019,2100.00482621011,0.892312880808564
12.8948799206787,2100.15834379652,0.892378111953785
12.8993281398974,2100.43512509556,0.892495719073169
12.9037762264197,2100.84083938807,0.892668111100378
12.908224093189,2101.37064370704,0.892893230210688
12.912671656468,2102.00907646976,0.893164506624244
12.91711884302,2102.73001432181,0.893470840268634
12.9215655973033,2103.49665038919,0.893796591538001
12.9260118886563,2104.27979595346,0.894129357856356
12.9304577061394,2105.06898990094,0.894464694192729
12.9349030458914,2105.86044521197,0.894800991404911
12.9393479066121,2106.65276789977,0.895137657174082
12.9437922879437,2107.44542954045,0.895474466967693
12.9482361898851,2108.2382222697,0.895811332462142
12.9526796125757,2109.03106432714,0.896148218916624
12.9571225562095,2109.82393067877,0.896485115693949
12.9615650209976,2110.61682826863,0.896822025744712
12.966007007146,2111.40978723879,0.897158961876569
12.9704485148405,2112.20283589546,0.897495936117112
12.9748895442477,2112.99598396999,0.897832952601295
12.9793300955277,2113.78923461791,0.898170012669927
12.9837701688382,2114.58258867852,0.898507116679637
12.9882097643362,2115.37604619493,0.898844264648742
12.9926488821789,2116.16960695637,0.899181456487682
12.9970875225233,2116.96327069178,0.899518692081284
13.0015256855264,2117.75703713886,0.899855971318095
13.0059633713455,2118.55090606878,0.900193294100881
13.0104005801379,2119.34487737482,0.900530660384298
13.0148373120609,2120.13895098609,0.90086807013822
13.0192735672717,2120.93312672586,0.901205523287552
13.0237093459275,2121.72740441088,0.901543019754437
13.0281446481856,2122.52178388668,0.90188055947323
13.0325794742032,2123.31626504009,0.90221814239585
13.0370138241378,2124.11084780382,0.902555768493703
13.0414476981464,2124.90553215807,0.902893437758375
13.0458810963863,2125.70031813111,0.903231150201878
13.0503140190145,2126.49520579953,0.903568905856759
